customer_id,customer_name,area,Recency,Frequency,Monetary,Cluster,Segment
50781611,Jeremiah Mallick,Nagpur,117,3,6601.93,0,Loyal Customers
50899600,Frado Arya,Bettiah,110,4,8847.029999999999,0,Loyal Customers
50953418,Samaksh Kannan,Rajpur Sonarpur,423,2,4712.32,3,At Risk Customers
50968312,Idika Chaudhry,Maheshtala,236,3,7064.82,0,Loyal Customers
51014003,Matthew Swaminathan,Giridih,385,2,9232.39,0,Loyal Customers
51034600,Ubika Borah,Bhilai,64,2,2828.56,1,Regular Customers
51040116,Inaya Pillai,Berhampur,330,1,4749.99,3,At Risk Customers
51048402,Leela Bhandari,Ahmedabad,234,2,5004.84,1,Regular Customers
51119088,Zehaan Srinivas,Tinsukia,153,4,7332.24,0,Loyal Customers
51174875,Sara Prasad,Saharsa,17,2,4454.110000000001,1,Regular Customers
51341672,Aarna Mital,Bhagalpur,38,3,10981.47,0,Loyal Customers
51387106,Nandini Devi,Jamalpur,102,1,1086.27,1,Regular Customers
51476157,Abdul Bali,Burhanpur,1,4,10251.23,2,Premium Customers
51503088,Arin More,Kumbakonam,333,3,6078.179999999999,0,Loyal Customers
51544662,Hiral Tara,Chinsurah,258,2,1622.98,1,Regular Customers
51547198,Kashvi Date,Agartala,202,1,4476.55,1,Regular Customers
51556553,Hitesh Bakshi,Noida,175,1,1817.16,1,Regular Customers
51557673,Faras Varughese,Mira-Bhayandar,203,1,4360.12,1,Regular Customers
51592174,Jasmit Sura,Secunderabad,311,3,7128.070000000001,0,Loyal Customers
51661209,Vasana Chandran,Bidhannagar,17,5,8966.91,2,Premium Customers
51669263,Odika Manda,Avadi,244,3,8612.51,0,Loyal Customers
51670882,Krishna Hans,Dehradun,163,5,7824.92,2,Premium Customers
51812283,Vasana Rajagopalan,Katni,353,1,486.28,3,At Risk Customers
51833636,Ikbal Munshi,Anand,307,2,4315.46,3,At Risk Customers
51872499,Nakul Banerjee,Bareilly,98,2,4379.29,1,Regular Customers
51945420,Geetika Kalita,Tiruppur,223,2,6377.08,0,Loyal Customers
51994597,Xavier Divan,Mira-Bhayandar,3,2,2173.31,1,Regular Customers
52001314,Libni Manda,Kota,318,2,5857.89,3,At Risk Customers
52032226,Jagvi Choudhury,Jodhpur,185,2,4486.23,1,Regular Customers
52048413,Keya Balakrishnan,Jalna,227,1,1705.95,1,Regular Customers
52075070,Vedika Muni,Kadapa,87,2,3392.0,1,Regular Customers
52085702,Irya Soni,Fatehpur,12,4,12120.06,2,Premium Customers
52215833,Lipika Parmer,Sirsa,246,2,5073.74,1,Regular Customers
52279849,Henry Sawhney,Anantapur,483,1,2411.61,3,At Risk Customers
52337289,Pooja Mital,Morena,595,1,2368.0,3,At Risk Customers
52409516,Rehaan Jha,Jabalpur,14,4,6936.84,0,Loyal Customers
52417972,Nisha Chadha,Madhyamgram,136,3,3286.6,0,Loyal Customers
52428250,Thomas Rai,Bulandshahr,33,3,8223.27,0,Loyal Customers
52613657,Kala Ravi,Sultan Pur Majra,63,2,5728.15,1,Regular Customers
52672659,Isha Mand,Vadodara,209,1,1416.18,1,Regular Customers
52678787,Zashil Salvi,Ghaziabad,15,1,3045.23,1,Regular Customers
52757321,Hritik Narain,Bulandshahr,43,4,10904.55,2,Premium Customers
52770036,Lopa Bobal,Bathinda,294,3,3295.67,0,Loyal Customers
52815265,Daniel Bains,Pudukkottai,595,1,171.2,3,At Risk Customers
52862822,Aarini Khosla,Anand,268,1,1487.29,3,At Risk Customers
52913011,Chaitaly Parekh,Dhule,72,2,8561.24,0,Loyal Customers
52915166,Harita Gulati,Dehri,306,1,309.62,3,At Risk Customers
53025962,Sai Mandal,Dibrugarh,10,2,3490.16,1,Regular Customers
53076417,Chaitanya Nayak,Malda,360,2,3477.44,3,At Risk Customers
53100521,Mitesh Bora,Gandhidham,170,1,1648.07,1,Regular Customers
53292177,Tanmayi Vyas,Panihati,324,3,7854.63,0,Loyal Customers
53299455,Rushil Gupta,Bijapur,82,3,6836.58,0,Loyal Customers
53332493,Anirudh Bose,Surendranagar Dudhrej,59,3,4858.98,0,Loyal Customers
53354003,Yatin Borra,Raiganj,152,2,1869.52,1,Regular Customers
53392567,Darika Banerjee,Aligarh,398,2,4074.54,3,At Risk Customers
53399500,Libni Sinha,Kadapa,64,1,1063.23,1,Regular Customers
53538932,Quincy Nanda,Thoothukudi,185,2,5659.54,1,Regular Customers
53557741,Robert Shroff,Hospet,257,1,3092.96,1,Regular Customers
53624677,Varenya Ganesh,Udaipur,48,3,4187.16,0,Loyal Customers
53636086,Max Nadkarni,Bally,31,4,7190.31,0,Loyal Customers
53640286,Quincy Cheema,Mathura,35,2,2495.75,1,Regular Customers
53782978,Laban Baria,Junagadh,536,1,4111.84,3,At Risk Customers
53815931,Praneel Sekhon,Jaipur,352,1,267.29,3,At Risk Customers
53974737,Kiaan Menon,Panipat,94,2,4973.06,1,Regular Customers
54038173,William Palan,Jehanabad,258,1,2490.79,1,Regular Customers
54057428,Chatura Contractor,Panvel,63,1,2115.53,1,Regular Customers
54139038,Wahab Balan,Dibrugarh,50,3,7368.82,0,Loyal Customers
54145987,Rushil Yadav,Agartala,23,3,3310.69,1,Regular Customers
54216497,Mohini Pandya,Guwahati,418,1,2373.52,3,At Risk Customers
54222320,Edhitha Kakar,Pali,502,2,4402.1,3,At Risk Customers
54338574,Yashodhara Gokhale,Guntur,101,2,3370.05,1,Regular Customers
54347213,Devansh Prasad,Lucknow,192,2,2795.96,1,Regular Customers
54375571,Omaja Bumb,Korba,423,1,1440.56,3,At Risk Customers
54580166,Jason Pradhan,Silchar,137,3,5749.05,0,Loyal Customers
54619715,David Cherian,Panchkula,313,2,1149.58,3,At Risk Customers
54680459,Fariq Kala,Vijayanagaram,371,1,1075.43,3,At Risk Customers
54730270,Aradhana Munshi,Salem,63,4,7085.34,0,Loyal Customers
54748429,Darsh More,Visakhapatnam,52,2,7270.75,0,Loyal Customers
54797119,Anusha Patel,Bilaspur,131,3,4498.860000000001,0,Loyal Customers
54799731,Rushil Palan,Jaipur,395,1,5349.56,3,At Risk Customers
54837637,Nathaniel Som,Ichalkaranji,393,1,385.71,3,At Risk Customers
54877984,Ubika Basak,Visakhapatnam,204,2,5168.5,1,Regular Customers
54885705,David Date,Amritsar,246,2,703.5400000000001,1,Regular Customers
54893418,Chatresh Prashad,Dibrugarh,493,2,4660.06,3,At Risk Customers
54923640,Azad Nath,Gandhidham,3,6,12495.95,2,Premium Customers
54952806,Manya Kohli,Coimbatore,75,3,6396.4800000000005,0,Loyal Customers
55007963,Darika Borah,Chennai,60,1,209.59,1,Regular Customers
55028958,Pavani Yadav,Howrah,262,3,7614.450000000001,0,Loyal Customers
55042740,Samuel Lanka,Kadapa,219,3,7051.07,0,Loyal Customers
55056284,Devika Lal,Ichalkaranji,236,2,3036.2200000000003,1,Regular Customers
55060796,Lopa Barman,Satara,214,3,7652.209999999999,0,Loyal Customers
55094848,Michael Sarraf,Madanapalle,192,1,3867.53,1,Regular Customers
55170753,Praneel Nagy,Miryalaguda,10,2,1902.71,1,Regular Customers
55278329,Nathaniel Mand,Bhubaneswar,404,1,552.2,3,At Risk Customers
55404382,Isaiah Issac,Guntakal,4,2,2527.51,1,Regular Customers
55425478,Karan Ramachandran,Surendranagar Dudhrej,44,3,7458.530000000001,0,Loyal Customers
55472026,Urishilla Bhatnagar,Allahabad,49,2,2277.77,1,Regular Customers
55552600,Baljiwan Nagar,Gorakhpur,442,1,2140.11,3,At Risk Customers
55693909,Darsh Pandey,Narasaraopet,277,3,5566.26,0,Loyal Customers
55733729,Aarini Singhal,Anantapuram,122,1,959.01,1,Regular Customers
55803572,Champak Palla,Rewa,297,1,2551.93,3,At Risk Customers
55936462,Upkaar Mahajan,Berhampur,219,1,1179.35,1,Regular Customers
55971849,Orinder Joshi,Rewa,321,2,4826.1,3,At Risk Customers
56195475,Falguni Date,Ahmedabad,66,3,4916.95,0,Loyal Customers
56248757,Ekansh Narayan,Chapra,68,1,464.47,1,Regular Customers
56250563,Anthony Tara,Jabalpur,466,1,2440.73,3,At Risk Customers
56352626,Liam Palan,Nagercoil,420,1,1367.96,3,At Risk Customers
56441247,Aashi Narula,Meerut,304,4,7330.14,0,Loyal Customers
56457995,Turvi Venkataraman,Amroha,50,2,5213.209999999999,1,Regular Customers
56480776,Matthew Parsa,Udaipur,154,1,1614.08,1,Regular Customers
56548063,Advay Baria,Thanjavur,70,3,7606.91,0,Loyal Customers
56572297,Rachita Wali,Ulhasnagar,159,3,11719.01,0,Loyal Customers
56604077,Yutika Pandit,Ghaziabad,69,2,3869.38,1,Regular Customers
56764791,Priya Shukla,Hindupur,498,1,2172.56,3,At Risk Customers
56780331,Vinaya Atwal,Gaya,313,3,9976.63,0,Loyal Customers
57063557,Vaishnavi Srinivas,Raurkela Industrial Township,441,1,1686.55,3,At Risk Customers
57081917,Nidra Choudhary,Howrah,4,5,12293.97,2,Premium Customers
57102800,Januja Verma,Ichalkaranji,94,3,3594.15,0,Loyal Customers
57207678,Yashodhara Mishra,Chandrapur,138,1,726.41,1,Regular Customers
57213543,Hema Natarajan,Gandhinagar,446,1,1277.83,3,At Risk Customers
57217288,Dalaja Bassi,Karimnagar,96,1,3297.69,1,Regular Customers
57291761,Samarth Muni,Pallavaram,10,6,14216.08,2,Premium Customers
57331847,Jack Kamdar,Amravati,178,2,5284.84,1,Regular Customers
57340963,Wridesh Kothari,Proddatur,117,4,5399.1,0,Loyal Customers
57360162,Aarini Rama,Bally,112,3,3364.69,0,Loyal Customers
57392064,Lavanya Jain,Udupi,201,4,7425.65,0,Loyal Customers
57474553,Damini Sule,Moradabad,11,2,5240.55,1,Regular Customers
57505804,Zinal Padmanabhan,Orai,41,3,6342.46,0,Loyal Customers
57523973,Darpan Rama,Suryapet,141,3,4256.13,0,Loyal Customers
57526322,Henry Dar,Kishanganj,23,4,8332.82,0,Loyal Customers
57537308,Ayush Buch,Jorhat,116,3,7737.799999999999,0,Loyal Customers
57548210,Alka Varughese,Erode,373,1,3915.04,3,At Risk Customers
57566548,Oliver Tella,Arrah,19,3,2819.86,1,Regular Customers
57579640,Sneha Amble,Siwan,4,1,2687.31,1,Regular Customers
57642258,Gunbir Dutt,Etawah,72,3,3185.52,1,Regular Customers
57658033,Rajeshri Ramaswamy,Yamunanagar,505,2,3981.47,3,At Risk Customers
57662767,Lila Chakraborty,Kalyan-Dombivli,39,2,1858.62,1,Regular Customers
57674875,Kiaan Shukla,Burhanpur,291,2,3752.47,3,At Risk Customers
57765367,Advika Sundaram,Sultan Pur Majra,244,2,3262.34,1,Regular Customers
57770044,Zarna Master,Ajmer,56,2,1712.82,1,Regular Customers
57833505,Pooja Nadkarni,Thrissur,307,5,9241.06,2,Premium Customers
57892837,Thomas Bail,Bally,228,3,5299.0,0,Loyal Customers
57896058,Samuel Gara,Begusarai,462,1,1583.71,3,At Risk Customers
57956497,Reva Sahota,Kurnool,325,2,4757.639999999999,3,At Risk Customers
57967753,Lila Tailor,Davanagere,41,3,8039.05,0,Loyal Customers
58085779,Abeer Oak,Berhampur,421,1,435.48,3,At Risk Customers
58111297,Chasmum Mutti,Sambalpur,56,3,8053.83,0,Loyal Customers
58115779,Bhavna Ramaswamy,Katni,287,2,966.15,3,At Risk Customers
58152923,Amrita Babu,Kishanganj,367,1,2125.71,3,At Risk Customers
58170168,Urmi Bansal,Sasaram,7,3,5654.0,0,Loyal Customers
58214883,Udant Grover,Darbhanga,189,2,2231.31,1,Regular Customers
58415368,Frederick Virk,Shahjahanpur,548,1,2564.44,3,At Risk Customers
58505903,Harinakshi Sibal,Kottayam,75,2,2073.37,1,Regular Customers
58513300,Hemal Mammen,Jodhpur,106,2,2271.58,1,Regular Customers
58631874,Yauvani Bhat,Avadi,187,1,782.49,1,Regular Customers
58644651,Gaurangi Vala,Secunderabad,217,3,6381.86,0,Loyal Customers
58873572,Chandran Kale,Nanded,517,1,1076.03,3,At Risk Customers
58929595,Aarush Ratti,Hubli–Dharwad,92,2,3564.0,1,Regular Customers
58942207,Krisha Sama,Patna,425,2,5251.36,3,At Risk Customers
58974323,Reva Bhavsar,Burhanpur,162,2,5648.97,1,Regular Customers
58979427,Kiaan Wason,Jalna,32,2,6215.77,1,Regular Customers
59009727,Charles Kulkarni,Adoni,177,2,4736.46,1,Regular Customers
59094034,Ekanta Dass,Nangloi Jat,108,4,9079.13,0,Loyal Customers
59095971,Jason Wagle,Amroha,72,1,4650.66,1,Regular Customers
59110513,Chaaya Mody,Raebareli,20,4,10685.57,2,Premium Customers
59141605,Saksham Kala,Motihari,49,3,948.67,1,Regular Customers
59197894,Mitesh Saha,Akola,56,1,723.44,1,Regular Customers
59207798,Chakrika Bhargava,Ballia,47,2,5040.84,1,Regular Customers
59216664,Netra Keer,Deoghar,40,2,5123.139999999999,1,Regular Customers
59222551,Urmi Parekh,Jamshedpur,421,1,3655.01,3,At Risk Customers
59240916,Ronith Murthy,Faridabad,226,2,6671.09,0,Loyal Customers
59252433,Vincent Raval,Karaikudi,42,4,7848.87,0,Loyal Customers
59323931,Ridhi Yadav,Bijapur,326,1,698.04,3,At Risk Customers
59329145,William Guha,Gulbarga,117,4,14225.1,2,Premium Customers
59345983,Liam Sagar,Saharanpur,272,1,674.39,3,At Risk Customers
59353207,Aayush Oza,Khammam,91,2,1909.75,1,Regular Customers
59398136,Neelima Lanka,Machilipatnam,23,4,10547.22,2,Premium Customers
59427862,Hemani Lall,Erode,439,1,1036.64,3,At Risk Customers
59436131,Vritti Kota,Imphal,299,4,9359.23,0,Loyal Customers
59485034,Dominic Sidhu,Agartala,36,2,9503.81,0,Loyal Customers
59517074,Aarav Murty,Ichalkaranji,214,1,3075.26,1,Regular Customers
59518795,Wazir Sandal,Jodhpur,96,3,4678.36,0,Loyal Customers
59545278,Yagnesh Randhawa,Yamunanagar,173,3,3392.63,0,Loyal Customers
59619739,Charan Ramanathan,Delhi,381,1,1657.57,3,At Risk Customers
59620534,Oeshi Sethi,Ambattur,76,4,9923.01,2,Premium Customers
59643062,Reyansh Khatri,Aligarh,282,1,3566.13,3,At Risk Customers
59677346,Falak Reddy,Bongaigaon,169,2,4194.46,1,Regular Customers
59769142,Pooja Bajaj,Bellary,53,2,3362.38,1,Regular Customers
59815512,Teerth Seshadri,Jalna,186,2,6177.29,0,Loyal Customers
59830126,Raghav Iyengar,Howrah,13,1,2656.43,1,Regular Customers
59840071,Vihaan Chokshi,Deoghar,259,2,5789.88,0,Loyal Customers
59890331,Raagini Badal,Chennai,59,3,13128.75,2,Premium Customers
59909004,Indali Master,Haridwar,139,1,1620.95,1,Regular Customers
59930550,Anamika Wali,Agra,150,1,645.44,1,Regular Customers
60049160,Abdul Nayak,Bardhaman,62,2,767.08,1,Regular Customers
60062501,Anirudh Mistry,Bhilwara,160,2,7537.04,0,Loyal Customers
60210778,Upasna Bhasin,Motihari,231,1,1439.58,1,Regular Customers
60275891,Anmol Chandra,Amaravati,321,1,3494.17,3,At Risk Customers
60300263,Sathvik Jani,Rewa,375,2,6064.709999999999,3,At Risk Customers
60319216,Lohit Narasimhan,Ahmedabad,447,2,6140.18,3,At Risk Customers
60371334,Shaurya Kuruvilla,Purnia,268,2,5164.37,1,Regular Customers
60379302,Raksha Chand,Patiala,274,2,5492.92,3,At Risk Customers
60385293,Edhitha Pandey,Medininagar,279,3,8115.98,0,Loyal Customers
60399360,Gavin Solanki,Jamnagar,49,2,3447.12,1,Regular Customers
60446619,Yashvi Kar,Guntakal,76,2,4460.76,1,Regular Customers
60495351,Henry Rana,Srikakulam,111,3,4785.81,0,Loyal Customers
60561655,Rohan Palla,Nashik,309,2,6304.11,3,At Risk Customers
60565603,Ladli Tara,Madhyamgram,135,2,1006.19,1,Regular Customers
60591625,Fitan Kunda,Delhi,23,1,906.54,1,Regular Customers
60620291,Upkaar Suresh,Karaikudi,105,2,4101.55,1,Regular Customers
60656482,Rajata Purohit,Haldia,323,3,4095.76,0,Loyal Customers
60698094,Matthew Bhatti,Malegaon,150,3,7814.44,0,Loyal Customers
60700850,Ishwar Dubey,Tezpur,327,2,3452.5,3,At Risk Customers
60728956,Andrew Nigam,Khandwa,332,1,1525.5,3,At Risk Customers
60732869,Joshua Nath,Rajahmundry,293,3,6090.19,0,Loyal Customers
60757351,Naksh Sule,Salem,234,3,6288.889999999999,0,Loyal Customers
60834500,Rishi Jain,Khammam,293,2,4441.56,3,At Risk Customers
60904312,Jagdish Badami,Mumbai,117,3,7823.4,0,Loyal Customers
60967677,Chatura Sandhu,Agartala,30,3,10785.9,0,Loyal Customers
60974181,Hardik Kakar,Bahraich,385,1,160.07,3,At Risk Customers
61002154,Ridhi Datta,Imphal,550,1,3081.38,3,At Risk Customers
61015113,Dalaja Choudhury,Amroha,199,2,2261.55,1,Regular Customers
61024977,Krishna Manda,Dindigul,286,1,1705.98,3,At Risk Customers
61121421,Aditya Sami,Tirunelveli,257,3,5801.36,0,Loyal Customers
61182897,Yug Dutt,Satara,44,1,3752.62,1,Regular Customers
61226563,Chameli Kala,Vadodara,218,5,16256.419999999998,2,Premium Customers
61226835,Owen Soni,Kishanganj,280,1,806.56,3,At Risk Customers
61320989,Anirudh Rege,Aurangabad,33,4,10461.97,2,Premium Customers
61406908,Harrison Mistry,Deoghar,289,1,4492.32,3,At Risk Customers
61516967,Mohammed Morar,Erode,239,3,8423.96,0,Loyal Customers
61522288,Gunbir Kala,Tiruppur,102,2,2502.84,1,Regular Customers
61618079,Isaac Sunder,Ambala,37,6,9178.45,2,Premium Customers
61753272,Ojasvi Dash,Anantapur,6,6,14538.67,2,Premium Customers
61763552,Gopal Parikh,Panihati,256,4,10949.41,2,Premium Customers
61851054,Bhavya Tiwari,Tadipatri,307,2,4015.51,3,At Risk Customers
61877649,Yuvraj Roy,Nagaon,107,3,7502.389999999999,0,Loyal Customers
61982521,Jagat Dewan,Faridabad,199,5,10978.46,2,Premium Customers
62068277,Zarna Shetty,Hosur,201,3,7448.25,0,Loyal Customers
62243869,Vrishti Thakkar,Raebareli,198,4,7159.55,0,Loyal Customers
62323608,Ekansh Bains,Nandyal,145,4,7286.99,0,Loyal Customers
62416456,Diya Chakrabarti,Medininagar,13,3,7033.82,0,Loyal Customers
62419778,Frederick Subramaniam,Jamnagar,305,1,1777.65,3,At Risk Customers
62510499,Pratyush Trivedi,Kozhikode,299,2,5077.45,3,At Risk Customers
62526567,Chaman Karan,Chittoor,39,3,6032.47,0,Loyal Customers
62526813,Keya Bansal,Nashik,91,1,2241.22,1,Regular Customers
62541176,Yutika Andra,Tirupati,197,1,1343.84,1,Regular Customers
62600289,Tanmayi Zachariah,Udaipur,40,4,10054.71,2,Premium Customers
62629494,Anamika Bali,Jorhat,159,3,4776.84,0,Loyal Customers
62679120,Ekansh Padmanabhan,Siwan,247,3,10117.15,0,Loyal Customers
62742797,Tanvi Dhar,Fatehpur,235,1,3673.81,1,Regular Customers
62807542,Chatura Apte,Patiala,561,2,2916.54,3,At Risk Customers
62816600,Gagan Kumar,Kavali,107,1,3536.35,1,Regular Customers
62828341,Darika Deol,Howrah,52,1,1826.22,1,Regular Customers
62868582,Chaitaly Anand,Asansol,379,1,2537.11,3,At Risk Customers
62917794,Chaman Setty,Bharatpur,345,2,2624.28,3,At Risk Customers
62971413,Baljiwan Agrawal,Amritsar,148,2,3390.27,1,Regular Customers
63025744,Eta Mander,Panipat,570,1,477.12,3,At Risk Customers
63060947,Kamala Bobal,Hindupur,355,1,3069.98,3,At Risk Customers
63083547,Aarav Mander,Jhansi,26,2,1624.6,1,Regular Customers
63092485,Jeet Magar,Alappuzha,564,1,2457.47,3,At Risk Customers
63184222,Veer Cheema,Kharagpur,478,1,2232.82,3,At Risk Customers
63217390,Warinder Sha,Deoghar,54,1,1634.92,1,Regular Customers
63238941,Vidhi Misra,Gwalior,74,4,10041.33,2,Premium Customers
63262519,Benjamin Balakrishnan,Karaikudi,239,4,7536.75,0,Loyal Customers
63292875,Guneet Borah,Noida,418,1,1491.21,3,At Risk Customers
63310076,Chavvi Jani,Etawah,102,5,16014.38,2,Premium Customers
63339001,Viraj Bhandari,Noida,123,3,4555.17,0,Loyal Customers
63349378,William Sangha,Mango,368,1,616.62,3,At Risk Customers
63360864,Idika Sahni,Bhopal,111,5,12957.21,2,Premium Customers
63368244,Jeevika Tara,Danapur,37,4,12258.4,2,Premium Customers
63376126,Michael Pall,Kollam,488,1,1592.28,3,At Risk Customers
63402854,Pallavi Sidhu,Kollam,159,2,1620.52,1,Regular Customers
63451391,Amrita Kibe,Surendranagar Dudhrej,591,1,3934.29,3,At Risk Customers
63571453,Praneel Saran,Kanpur,154,3,4525.16,0,Loyal Customers
63624332,Krisha Zachariah,Rewa,198,1,3588.19,1,Regular Customers
63630649,Indira Golla,Vijayawada,246,2,4926.34,1,Regular Customers
63793401,Frado Ramakrishnan,Kavali,2,3,5836.56,0,Loyal Customers
63802820,Netra Yohannan,Orai,30,4,9875.47,2,Premium Customers
63858550,Neha Balakrishnan,Ichalkaranji,135,2,2467.0600000000004,1,Regular Customers
63870636,Darpan Bhatia,Aurangabad,489,1,3988.77,3,At Risk Customers
63948546,Samesh Dass,Bhubaneswar,151,3,6847.8,0,Loyal Customers
63971358,Leela Hayre,Mau,104,3,5982.360000000001,0,Loyal Customers
64017365,Vasatika Banerjee,Delhi,585,1,4138.27,3,At Risk Customers
64106072,Pratyush Majumdar,Deoghar,522,1,281.73,3,At Risk Customers
64141971,Madhavi Jaggi,Anantapur,215,5,12516.49,2,Premium Customers
64151769,Teerth Mallick,Mysore,2,2,4440.4,1,Regular Customers
64162093,Nakul Mall,Korba,119,3,6292.4400000000005,0,Loyal Customers
64197854,Krishna Ramanathan,Bellary,232,3,8870.73,0,Loyal Customers
64298209,Girindra Sangha,Jodhpur,116,1,4074.16,1,Regular Customers
64316806,Yadavi Bhagat,Karnal,70,3,2217.9,1,Regular Customers
64403005,Ojas Sahota,Darbhanga,103,1,3112.28,1,Regular Customers
64489709,Ekavir Kade,North Dumdum,441,1,786.02,3,At Risk Customers
64497538,Libni Chadha,Bongaigaon,181,4,10276.97,2,Premium Customers
64535602,Faris Mahajan,Jalgaon,56,3,6909.34,0,Loyal Customers
64562786,Neel Sankar,Firozabad,19,4,12728.96,2,Premium Customers
64722323,Harish Kant,Dibrugarh,485,1,3606.37,3,At Risk Customers
64748953,Oscar Natt,Hapur,448,1,3157.47,3,At Risk Customers
64795608,Ishita Mital,Udupi,2,3,8626.23,0,Loyal Customers
64823226,Vasudha Sheth,Tirupati,470,1,2704.64,3,At Risk Customers
64846124,Anusha Sagar,Bidar,216,1,918.45,1,Regular Customers
64906311,Balendra Pandey,Sikar,126,1,2890.11,1,Regular Customers
64932019,Ekiya Babu,Hindupur,120,2,5715.63,1,Regular Customers
64940409,Yoshita Divan,Gurgaon,162,3,6658.51,0,Loyal Customers
65121696,Warinder Gopal,Mirzapur,596,1,4549.72,3,At Risk Customers
65134271,Ansh Singh,Ajmer,174,3,4895.68,0,Loyal Customers
65221572,Leela Bumb,Delhi,385,1,2319.65,3,At Risk Customers
65294340,Jasmit Kota,Jamalpur,208,3,7535.48,0,Loyal Customers
65368179,Ati Iyer,Bokaro,56,1,976.55,1,Regular Customers
65396354,Hemani Modi,Hindupur,170,1,166.42,1,Regular Customers
65406127,Anita Ganguly,Nangloi Jat,171,3,5464.79,0,Loyal Customers
65426878,Frado Warrior,Nagpur,170,2,8699.3,0,Loyal Customers
65488134,Faqid Kar,Agra,9,5,14019.67,2,Premium Customers
65514005,Ekapad Kuruvilla,Dhanbad,87,6,11736.28,2,Premium Customers
65543312,Logan Pillay,Mumbai,456,1,1438.16,3,At Risk Customers
65559853,Yahvi Bali,Kamarhati,31,2,7569.92,0,Loyal Customers
65570302,Onveer Parsa,Deoghar,53,3,5484.88,0,Loyal Customers
65618148,Aadhya Palla,Gandhinagar,127,2,4899.09,1,Regular Customers
65660660,Arya Sodhi,Gangtok,159,2,3677.6,1,Regular Customers
65772743,William Kuruvilla,Erode,244,1,3268.84,1,Regular Customers
65782437,Geetika Kara,Haldia,200,1,1042.86,1,Regular Customers
65815155,Amara Palan,Bangalore,25,5,12078.0,2,Premium Customers
65895091,Chaitaly Shere,Orai,236,3,6834.72,0,Loyal Customers
65903057,Krishna Shroff,Uluberia,122,3,7172.59,0,Loyal Customers
65963876,Vamakshi Talwar,Loni,201,2,7538.68,0,Loyal Customers
66023110,Joshua Mishra,Kottayam,276,3,9023.22,0,Loyal Customers
66130660,Lopa Bhasin,Gandhinagar,552,2,2736.0,3,At Risk Customers
66135710,Zayan Thakkar,Ramgarh,79,3,5757.45,0,Loyal Customers
66140659,Omya Iyengar,Ongole,474,1,3268.53,3,At Risk Customers
66233704,Adya Wason,Jorhat,228,1,223.27,1,Regular Customers
66252737,Umang Bhavsar,Warangal,408,1,2382.03,3,At Risk Customers
66269844,Harshil Edwin,Ghaziabad,288,2,2256.9700000000003,3,At Risk Customers
66310963,Farhan Khare,Dewas,2,5,13237.19,2,Premium Customers
66354642,Priya Behl,Tenali,61,2,6306.860000000001,0,Loyal Customers
66359719,Diya Murty,Nagercoil,241,2,4019.24,1,Regular Customers
66427343,Forum Iyer,Dewas,84,2,3001.96,1,Regular Customers
66440188,Ira Radhakrishnan,Haldia,90,1,1019.38,1,Regular Customers
66485571,Anthony Pall,Ratlam,64,3,7626.970000000001,0,Loyal Customers
66499992,Anirudh Barad,Haridwar,215,2,3003.04,1,Regular Customers
66629497,Widisha Kaur,Vellore,227,1,1015.2,1,Regular Customers
66655397,Hemal Grover,Pali,149,5,10017.65,2,Premium Customers
66710182,Max Mallick,Korba,94,1,2094.62,1,Regular Customers
66742602,Yatan Uppal,Jalna,161,4,10317.86,2,Premium Customers
66761643,Samuel Mukherjee,Anand,47,2,4193.389999999999,1,Regular Customers
66766629,Harita Mander,Gulbarga,264,3,7452.889999999999,0,Loyal Customers
66768157,Om Khosla,Singrauli,51,3,7396.04,0,Loyal Customers
66866026,Vyanjana Nagi,Ahmedabad,159,1,2189.02,1,Regular Customers
66886852,Ubika Chand,Korba,44,2,3804.67,1,Regular Customers
66932104,Chakradhar Dhawan,Shahjahanpur,186,4,5446.35,0,Loyal Customers
66943324,Gavin Karnik,Gorakhpur,70,4,8707.36,0,Loyal Customers
67046342,Sanya Chacko,Vadodara,595,1,932.79,3,At Risk Customers
67092149,Daksh Atwal,Davanagere,93,5,17572.43,2,Premium Customers
67215939,Dominic Viswanathan,Erode,98,4,14771.59,2,Premium Customers
67271824,Liam Rama,Salem,56,1,1619.89,1,Regular Customers
67277562,Arunima Borde,Ghaziabad,261,3,5089.88,0,Loyal Customers
67302239,Tanvi Bajaj,Kozhikode,109,1,4912.61,1,Regular Customers
67310893,Idika Patla,Chennai,152,3,6131.85,0,Loyal Customers
67340606,Onkar Arya,Tirunelveli,21,3,7314.89,0,Loyal Customers
67383024,Riya Kothari,Kollam,146,2,5385.49,1,Regular Customers
67386193,Wakeeta Khurana,Pali,59,5,6392.81,0,Loyal Customers
67465084,Rachita Gill,Ratlam,287,2,2377.08,3,At Risk Customers
67528368,Anay Rana,Suryapet,127,1,1031.19,1,Regular Customers
67538982,Upma Salvi,Shivpuri,118,5,10026.4,2,Premium Customers
67696145,Isaac Rattan,Bettiah,103,3,8549.130000000001,0,Loyal Customers
67701771,Gaurav Sodhi,Mathura,187,1,1488.19,1,Regular Customers
67708491,Dalbir Kata,Patiala,5,6,10524.45,2,Premium Customers
67711384,Widisha Varkey,Bilaspur,70,2,9392.39,0,Loyal Customers
67729191,Arin Grover,Karimnagar,11,5,8890.43,2,Premium Customers
67749649,Oviya Mitra,Mira-Bhayandar,343,1,3778.41,3,At Risk Customers
