customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
81533356,Gauri Lala,veer75@example.net,9.15615E+11,49 Radhakrishnan Street Tenali-419488,Tiruppur,63954,28-01-2024,Premium,3,674.2999878
81541985,Panini Padmanabhan,valagunbir@example.org,9.1569E+11,"06/571 Deshmukh Nagar, Latur-947001",Asansol,221829,30-04-2023,Regular,4,894.3400269
81584486,Orinder Kurian,cnazareth@example.net,9.13761E+11,"53/359 Chadha Zila, Panchkula 168207",Hazaribagh,87603,24-01-2024,Inactive,2,369.75
81605722,Bachittar Morar,vasana79@example.net,9.10621E+11,"H.No. 838, Taneja Nagar New Delhi 195998",Salem,610584,18-11-2023,Regular,3,856.0100098
81655250,Kashvi Rege,gnanda@example.org,9.10543E+11,"H.No. 31 Buch Circle, Ajmer-282400",Madurai,851454,04-07-2023,Regular,1,1399.670044
81757554,Yagnesh Nadkarni,srinivasnisha@example.net,9.19949E+11,"46/12, Dash Street, Ujjain 348748",Shimoga,591693,18-04-2024,Premium,4,1815.02002
81763298,Laban Kumar,xhanda@example.com,9.17218E+11,"71 Chadha Marg, Tezpur 405760",Ichalkaranji,469063,29-07-2023,Premium,2,1747.140015
81808190,Qasim Sharma,rbarad@example.org,9.16722E+11,408 Bains Chowk Morbi-747709,Bhusawal,611142,06-07-2023,Inactive,4,796.9699707
81822494,Dominic Verma,lucky44@example.org,9.1083E+11,"540, Chandra Path, Dehradun-294311",Sri Ganganagar,342395,14-07-2024,New,3,1284.680054
81822935,Dhruv Ganguly,balvansule@example.org,9.12529E+11,23/02 Mane Bhind 848106,Nanded,425857,19-08-2023,Regular,5,1808.939941
81906973,Oliver Wagle,siddharth54@example.com,9.14041E+11,"52/226 Gopal Circle, Machilipatnam-015697",Loni,114641,16-08-2023,New,3,218.7799988
81932548,Baghyawati Gill,vaishnaviagrawal@example.com,9.14158E+11,"227 Panchal Ganj, Raiganj 028467",Etawah,439705,31-10-2024,Premium,2,1508.410034
81940369,Nilima Chaudhuri,agrawalmugdha@example.com,9.1254E+11,"H.No. 466, Bhavsar Nagar, Kalyan-Dombivli-115231",Nellore,522947,24-02-2024,Premium,2,316.7900085
81940825,Kamala Thaman,ctank@example.org,9.10357E+11,"35/75, Bhalla Road, Burhanpur 621162",Proddatur,938207,14-10-2023,New,0,1119.75
81959925,Aarav Gopal,indalikapur@example.org,9.10925E+11,"84/47 Banik Ganj, Solapur 423436",Durgapur,158515,11-10-2023,Inactive,0,1888.829956
81994445,Imaran Jha,maanav88@example.net,9.1869E+11,"H.No. 088, Lad Circle Rohtak-890599",Kalyan-Dombivli,976412,01-08-2024,Premium,2,1391.119995
82025691,Zaid Boase,hsaran@example.net,9.11897E+11,18 Ramakrishnan Ganj Gurgaon 134787,Begusarai,407090,24-06-2023,Regular,0,811.7700195
82032191,Benjamin Bhatnagar,qarin38@example.org,9.11506E+11,"499, Radhakrishnan Circle, Tiruvottiyur 199364",Satara,326010,20-02-2024,New,1,387.1400146
82134278,Jeremiah Jha,ekanimorar@example.net,9.11559E+11,"13, Bahl Marg, South Dumdum 584867",Coimbatore,897757,07-10-2023,Premium,0,294.2000122
82160592,Krisha Keer,ishaandey@example.com,9.17577E+11,"339, Singhal Chowk, Raichur-860394",Chittoor,741410,31-12-2023,New,1,568.1099854
82169898,Bhavna Pau,ssavant@example.net,9.10915E+11,"20/330 Kala Chowk, Barasat-149624",Buxar,891289,21-03-2024,Premium,3,1208.52002
82179338,Isha Dugar,adya37@example.net,9.14121E+11,"60, Bakshi Circle, Tezpur-857578",Ulhasnagar,370025,17-03-2023,New,3,1775.890015
82286725,Unnati Mishra,sarkarwarhi@example.net,9.17199E+11,"910, Seth Ganj Tirunelveli-419308",Orai,730156,17-10-2024,Premium,4,1322.849976
82286908,Oliver Sengupta,wallawriddhish@example.org,9.11247E+11,"30/07, Varghese Street, Nadiad-719989",Vasai-Virar,414399,24-06-2024,New,0,713.2600098
82322028,Reyansh Sinha,venkateshdamyanti@example.org,9.13361E+11,"H.No. 674 Narula Street, Nagercoil 295923",South Dumdum,718072,16-07-2023,New,1,1700.560059
82359623,Pushti Sangha,gopalijaya@example.net,9.12302E+11,"75/89 Issac Road, Jamalpur-285509",Bellary,504776,17-08-2023,Premium,5,1339.75
82372427,Anjali Cheema,anthonybandi@example.com,9.13264E+11,"H.No. 888, Lad Chowk Kota-646642",Dehradun,992332,19-10-2023,New,0,1515.619995
82374625,Ronith Sami,pandeyliam@example.org,9.10579E+11,"09/073, Rout Marg Bhilai-211934",Singrauli,789283,22-03-2023,New,2,1923.640015
82425179,Gagan Patil,diyalal@example.net,9.10043E+11,"83/41 Kota, New Delhi 417281",Kakinada,367377,13-06-2024,Regular,3,1532.5
82529927,Yoshita Jain,omyapadmanabhan@example.com,9.1156E+11,"53, Iyer Ganj Sangli-Miraj & Kupwad 327741",Chinsurah,934156,03-04-2024,Inactive,3,587.2800293
82585664,Turvi Parmar,ekanshdevan@example.org,9.16795E+11,"02/13 Kalla Zila, Rajahmundry 478484",Ludhiana,678835,30-10-2023,Regular,3,1511.430054
82594354,Harinakshi Sule,ocontractor@example.net,9.19987E+11,H.No. 608 Dhawan Ganj Nizamabad 291392,Avadi,345071,04-01-2024,Regular,4,321.7999878
82700270,Hemal Bhavsar,karanbhatnagar@example.org,9.19434E+11,"H.No. 68, Kothari Marg Gudivada-450590",Kishanganj,701245,17-08-2024,New,1,1146.390015
82708090,Krishna Seshadri,raghav93@example.net,9.15448E+11,"H.No. 426, Rai Path, Maheshtala 883085",Panvel,210002,01-01-2024,Premium,1,1295.959961
82770142,Balveer Brar,yashica30@example.org,9.15482E+11,"H.No. 62, Khalsa Chowk Ghaziabad-756275",Karaikudi,719292,08-09-2024,New,1,1834.579956
82804543,Yamini Thakkar,amorar@example.com,9.10787E+11,880 Rau Nagar Tenali-161447,Arrah,124227,02-08-2024,New,2,1762.859985
82854537,Yauvani Korpal,kulkarnidhriti@example.org,9.19638E+11,754 Mody Marg Aligarh-411970,Varanasi,690385,05-05-2024,Inactive,3,1027.47998
82898985,Reva Pradhan,nimrat81@example.com,9.10643E+11,"457 Mishra Chowk, Visakhapatnam 946851",Pondicherry,679447,03-04-2023,Regular,1,841.9099731
82900175,Avni Som,hiralmunshi@example.net,9.19373E+11,"362, Mitter Path Arrah-104021",Baranagar,248293,01-06-2023,New,2,334.1600037
82918668,Harita Nagy,shahadvaith@example.com,9.15965E+11,"78 Chanda Nagar, Gaya-166936",Gudivada,244426,08-08-2024,Regular,2,1941.439941
82948843,Nathan Seth,hamsinipanchal@example.com,9.12381E+11,"08/008, Konda, Jalna-179579",Phusro,672485,17-05-2023,Regular,2,1629.199951
82989313,Finn Ghose,chanderlogan@example.org,9.14625E+11,"34/85 Sandhu Path, Dharmavaram 398768",Deoghar,667126,20-09-2024,Inactive,3,1060.180054
83023956,Lopa Kalita,qbehl@example.org,9.12642E+11,"33, Narasimhan Marg Bhiwandi 462997",Nanded,313936,01-09-2023,Regular,2,1551.290039
83034412,Unnati Deol,vchoudhary@example.com,9.18212E+11,H.No. 276 Dugal Circle Rourkela-734631,Jamnagar,743423,22-04-2024,New,1,1077.880005
83039559,Hemang Jain,khuranachanchal@example.net,9.13797E+11,64/54 Gill Chowk Pali 227550,Jalgaon,925122,01-07-2023,Premium,2,247.7299957
83058329,Fariq Arya,aradhanaramachandran@example.com,9.13061E+11,"90/99 Samra Marg, Belgaum-250930",Varanasi,807586,13-07-2024,Inactive,1,248.9600067
83155219,Yauvani Chanda,ijayavasa@example.net,9.12775E+11,"H.No. 66, Malhotra Zila Mangalore-435105",Satara,88020,18-02-2024,Inactive,1,1433.810059
83236183,Zayan Kalla,chatreshtella@example.net,9.18083E+11,71/586 Puri Vasai-Virar 324011,Panihati,760694,26-03-2023,New,3,1145.01001
83262890,Aryan Date,parikhwishi@example.com,9.19591E+11,63/990 Ramesh Nagar Bahraich-932537,Ulhasnagar,561730,15-10-2023,New,2,1293.969971
83267752,Om Choudhury,gaurav60@example.net,9.10158E+11,131 Dixit Path Nashik-762279,Raipur,51420,25-09-2023,New,0,802.8499756
83298567,Vansha Kuruvilla,xalak62@example.com,9.12911E+11,"H.No. 68, Gaba Road Khandwa 040880",Asansol,149383,02-10-2024,Premium,3,763.0999756
83304462,Diya Loyal,cheriannaksh@example.com,9.17808E+11,89/04 Upadhyay Ganj Ghaziabad 810468,Jamnagar,121929,26-01-2024,Premium,2,723.8599854
83304571,Abha Dugar,vrittishukla@example.com,9.18865E+11,63/02 Lalla Nagaon-893985,Dharmavaram,356502,27-11-2023,New,4,1772.469971
83348353,Eta Dutt,fradorai@example.org,9.18182E+11,"51/76, Hari Nagar Nandyal-125693",Gurgaon,447354,23-08-2024,Inactive,1,533.7199707
83404008,Pooja Chaudhary,kuruvillabhanumati@example.net,9.16417E+11,H.No. 88 Nayar Circle Aizawl-692199,Berhampore,573140,17-09-2024,New,2,1391.130005
83412446,Libni Kunda,deovritti@example.net,9.11345E+11,"807 Natarajan Nagar, Karimnagar 936960",Avadi,389792,25-05-2023,Inactive,3,1935.310059
83577942,Oviya Rau,suhanipandit@example.net,9.19202E+11,"H.No. 673 Batta Road, Yamunanagar-314202",Shivpuri,33088,11-08-2024,New,4,866.2000122
83588803,Indira Sabharwal,faris26@example.com,9.14756E+11,"H.No. 292, D’Alia Ganj Dewas 344699",Tinsukia,666065,11-07-2024,New,1,1509.410034
83597876,Tanmayi Oak,msaha@example.org,9.1904E+11,"43/897 Thakkar Circle, Karimnagar-794484",Katni,357046,21-12-2023,Premium,2,1646.680054
83610315,Nachiket Roy,wsangha@example.net,9.18837E+11,"17/829, Garg Circle, Kirari Suleman Nagar 040091",Shahjahanpur,632904,31-07-2023,Inactive,1,376.5
83660688,Gopal Dube,aditya26@example.com,9.17216E+11,"52/64, Koshy Circle Hapur 029532",Kottayam,317201,13-07-2024,Premium,4,1768.22998
83701325,Chasmum Rau,advaithupadhyay@example.net,9.193E+11,"H.No. 191, Rout Circle Narasaraopet 526905",Dehradun,227249,11-04-2023,Premium,4,1515.800049
83867512,Aarush Samra,rayvasudha@example.org,9.12015E+11,"12/95 Bhavsar Circle, Faridabad 252485",Kadapa,693161,22-06-2024,Inactive,2,1476
83964902,Jeremiah Keer,mohini14@example.org,9.12245E+11,64/07 Padmanabhan Road Latur 717782,Bhimavaram,569130,10-11-2023,Regular,1,536.0100098
84066402,Lucky Dar,amrutadixit@example.com,9.19291E+11,"43/56 Shah Nagar, Jalna-842838",Amritsar,684269,11-10-2023,Regular,5,794.7600098
84119685,Harish Aurora,csem@example.com,9.12005E+11,"75/48, Sachdeva Ganj, Maheshtala-830521",Sambhal,487548,09-06-2023,Inactive,3,1623.469971
84161531,Raagini Verma,ethanmander@example.org,9.10033E+11,"H.No. 36 Sarin Circle, Moradabad-889706",Rohtak,902770,12-07-2024,Premium,3,1681.880005
84216691,Ayaan Sanghvi,amrita48@example.net,9.18505E+11,"H.No. 83, Kohli Path Shahjahanpur-148417",Saharanpur,630561,26-03-2023,Inactive,0,1220.900024
84257716,Yauvani Rajan,kgoda@example.net,9.15712E+11,"H.No. 029 Malhotra Ganj, Proddatur 181376",Hazaribagh,653569,22-03-2023,New,1,1144.609985
84275450,Frederick Sem,ucchalsingh@example.com,9.19792E+11,50/504 Sha Zila Agra-731162,Nellore,809285,10-03-2024,Premium,3,239.0500031
84287579,Amrita Borde,orajagopalan@example.org,9.10362E+11,H.No. 57 Baral Road Dhanbad-870742,Raurkela Industrial Township,625329,14-11-2023,Premium,0,1655.599976
84361534,Ansh Agrawal,ayush35@example.net,9.16376E+11,"155, Bal Zila Hyderabad-668727",Narasaraopet,332324,24-07-2024,Regular,2,438.1900024
84377964,Saumya Babu,palleta@example.com,9.19611E+11,"49, Deol Nagar, Khammam 908157",Tezpur,257432,24-10-2024,Inactive,4,1458.369995
84382654,Gaurangi Singh,vbumb@example.org,9.18311E+11,"429, Goswami Chowk, Bhiwandi-975689",Pali,843683,24-10-2024,Inactive,0,540.8300171
84448310,Ati Lad,tanmayi18@example.org,9.10042E+11,07/725 Warrior Path Chittoor 204154,Mumbai,109591,28-09-2024,Regular,2,282.5799866
84456355,Avi Ratti,kallamaya@example.com,9.1457E+11,"11/390 Bava Path, Bhiwani-791996",Karawal Nagar,536746,26-09-2023,New,3,1361.119995
84468124,Ishanvi Parmar,senanmol@example.net,9.11837E+11,"78/351, Shenoy Chowk, Maheshtala 333932",Gaya,311182,20-04-2023,Premium,5,859.3900146
84572019,Jagrati Baral,vasudhagara@example.net,9.12677E+11,34 Thaker Chowk Bally-512370,Burhanpur,643739,15-11-2023,Inactive,2,1067.890015
84641682,Anthony Natt,devansh22@example.com,9.16158E+11,"H.No. 18, Deshpande Marg Sirsa 415949",Bhilai,103668,23-09-2024,Inactive,2,909.9500122
84824280,Kamya Narayan,bhavyabakshi@example.com,9.10116E+11,"92/87, Golla Road, Bihar Sharif 337412",Ongole,989821,09-05-2024,Inactive,6,1752.910034
84826389,Alexander Peri,rchaudry@example.org,9.11899E+11,"H.No. 221 Nair Nagar, Rajkot-091373",Sonipat,965944,28-11-2023,Premium,1,1607.400024
84847500,Teerth Mohanty,wbrar@example.org,9.17613E+11,"09 Mitter Nagar, Mysore-578477",Bally,856982,01-08-2024,Inactive,0,1832.51001
84848018,Jackson Roy,janijanaki@example.org,9.19468E+11,"069, Prakash Marg, Mira-Bhayandar 031507",Alappuzha,275189,26-06-2023,Regular,3,557.8099976
84850688,Atharv Nagar,gunbir72@example.org,9.15544E+11,97/84 Dhillon Road Rohtak-144867,Barasat,244403,20-09-2024,Inactive,2,1862.300049
84862161,Advaith Baria,ayushnatarajan@example.org,9.18118E+11,387 Narula Zila Korba 967819,Farrukhabad,770374,14-02-2024,New,2,1512.97998
84929351,Charvi Kala,geetika61@example.com,9.17266E+11,"H.No. 643 Hayer Road, Saharanpur 338478",Gandhinagar,169345,07-12-2023,Regular,1,1662.369995
84937877,Yug Mahal,tejasdani@example.com,9.16334E+11,"H.No. 35, Prashad Road, Nangloi Jat 100742",Guntur,711210,11-06-2023,Premium,2,1863.170044
84953008,Sai Pal,rattayashvi@example.net,9.11941E+11,15 Shankar Circle Danapur-131817,Bongaigaon,290142,09-09-2024,Inactive,5,1187.650024
84986716,Eta Hegde,aishanisachar@example.org,9.13327E+11,"H.No. 47, Bhavsar Path, Baranagar-818711",Begusarai,408698,21-04-2024,Regular,1,420.7799988
84993732,Henry Modi,sampathyashodhara@example.com,9.19708E+11,"026, Palla Ganj Ramgarh 353867",Aligarh,170772,17-09-2024,Regular,2,1585.030029
85006599,Siddharth Krishna,farya@example.net,9.13617E+11,"86, Amble Marg, Raiganj 373001",Shimoga,664694,17-01-2024,Inactive,3,1630.439941
85016568,Rudra Mall,nandra@example.com,9.1799E+11,"26/84, Manne Road Nadiad-091335",Tinsukia,355326,17-07-2024,Regular,1,367.1199951
85020453,Hamsini Tripathi,shaurya77@example.com,9.17672E+11,"96/221 Morar Circle, Ambattur 315265",Jaunpur,938416,18-05-2023,Premium,2,1343.689941
85072416,Brinda Sekhon,nayarnathan@example.org,9.1625E+11,"75, Dhar Durg-621338",Loni,973101,03-01-2024,New,2,467.1199951
85074810,Aarna Naik,jai89@example.net,9.1346E+11,"47/217, Andra Road, Malegaon 699427",Bhagalpur,439383,14-09-2024,Regular,5,766.8099976
85088479,Tanvi Magar,sanayanagar@example.org,9.15188E+11,"H.No. 998 Halder Marg, Sultan Pur Majra-008125",Rajkot,779561,04-11-2024,Inactive,1,1636.630005
85177880,Aryan Sridhar,munipeter@example.com,9.15114E+11,"44/148, Natt Chowk Ahmedabad-669972",Bardhaman,285240,27-01-2024,Regular,1,1823.25
85198177,Charita Comar,divyashanker@example.org,9.17579E+11,"60/85, Pant Road Kollam-512597",Jammu,741033,01-04-2023,Premium,4,1666.01001
85218071,Panini Mani,bhavanighosh@example.org,9.12901E+11,"397 Ramaswamy Nagar, Motihari-389474",Hyderabad,908140,28-04-2023,New,2,1125.329956
85233498,Arin Chad,banjeetanne@example.org,9.15999E+11,"H.No. 28, Agarwal Zila, Karnal-493549",Bijapur,369390,17-06-2024,New,1,1715.900024
85340038,Faris Oza,goswamialexander@example.com,9.11659E+11,"82, Garg Zila, Noida-112388",Noida,355666,17-08-2023,Premium,2,1430.560059
85354059,Anamika Dugar,borahansh@example.net,9.11797E+11,H.No. 245 Vora Marg Ambattur-417585,Begusarai,887933,20-08-2023,Premium,4,672.8699951
85435560,Viraj Nair,krishnavedhika@example.org,9.18574E+11,"32/80 Rajan Zila, Anantapur 869770",Ludhiana,660678,28-07-2024,Inactive,1,1309
85474732,Waida Lanka,banikgirik@example.net,9.13775E+11,"85/29 Krish Path, Bettiah-285272",Allahabad,79025,01-01-2024,Premium,1,941.7600098
85476508,Orinder Dua,sarafekavir@example.net,9.19276E+11,"55/632 Ratta Path, Bareilly 643413",Pallavaram,314585,22-05-2024,Inactive,1,1607.329956
85490177,Jonathan Shukla,krishnadayal@example.net,9.1122E+11,"H.No. 16, Majumdar Chowk Jalandhar 070381",Howrah,223428,24-07-2024,Regular,1,655.9500122
85518832,Alexander Sem,michaelsami@example.net,9.17233E+11,"H.No. 340 Shere Path, Sagar 956141",Tezpur,740506,26-07-2023,Premium,5,205.7899933
85519349,Harshil Kari,dayalguneet@example.org,9.1933E+11,69/70 Buch Marg Bareilly 336418,Anand,99406,07-12-2023,New,4,336.3599854
85561151,Zinal Dhawan,gulatiedhitha@example.org,9.17813E+11,"65/275, Manne Road, Muzaffarpur-688635",Kanpur,515548,13-08-2024,Regular,4,227.1799927
85626346,Isaiah Gera,aayush34@example.org,9.19061E+11,"H.No. 179, Kadakia, Rajkot-257700",Ghaziabad,130770,14-08-2024,Regular,4,293.5400085
85658166,Faraj Krish,parikhcharvi@example.org,9.11073E+11,"H.No. 13, Bumb Road, Bharatpur-659171",Thrissur,74399,04-05-2024,New,2,1326.650024
85747175,Karan Chatterjee,krishadyal@example.org,9.16476E+11,"64 Reddy Marg, Bettiah 258049",Rajkot,456459,27-11-2023,Premium,1,245
85763665,Eshana Narula,lekha86@example.net,9.14277E+11,"812, Dutta Zila, Hindupur-529803",Sikar,238167,26-06-2024,Premium,3,1062.569946
85831746,Girindra Basak,madantripti@example.com,9.1428E+11,"50, Basak Ganj, Munger 764468",Bahraich,536170,11-09-2023,Regular,0,952.6099854
85838438,Advay Mann,dixitakshay@example.org,9.15608E+11,"194, Mukherjee Chowk Ahmedabad-136214",Suryapet,544363,25-04-2024,Inactive,1,1754.469971
85854265,Vasatika Naidu,amerchant@example.net,9.1156E+11,"94/55 Pradhan Path, Nashik 460184",Vijayanagaram,772253,07-06-2024,Premium,2,1492.089966
85869195,Kashish Nigam,rajagopalansudiksha@example.net,9.16551E+11,"11/091, Roy Ganj, Tirunelveli-404174",Rajpur Sonarpur,313275,10-07-2024,Regular,2,1125.959961
85907588,Avni Rai,ybarad@example.org,9.14448E+11,H.No. 415 Dalal Circle Sikar-264681,Rampur,639737,13-03-2024,Inactive,3,505.3399963
86045277,Umang Pai,ykeer@example.org,9.18186E+11,"14/995, Aurora Chowk, Unnao-559200",Mau,229457,15-08-2024,New,0,1065.839966
86050297,Vincent Sahni,bhardwajwidisha@example.com,9.1763E+11,"954, Dubey Ganj Siliguri 525261",Sikar,756155,15-04-2023,Inactive,1,941.5100098
86067293,Udarsh Gour,neelima84@example.net,9.19572E+11,"73/42 Roy Chowk, Kalyan-Dombivli-725854",Sambalpur,230889,07-06-2023,Inactive,5,873.5300293
86167288,Rachana Rajagopal,cratta@example.net,9.18164E+11,H.No. 292 Baral Nagar Bettiah-410932,Nagpur,155646,14-08-2023,Inactive,1,1049.939941
86226771,Theodore Rao,balvansha@example.net,9.15537E+11,"49/361, Sur Chowk Bathinda 711928",Shivpuri,411235,17-08-2024,Premium,0,1062.390015
86294036,Chatresh Rajagopalan,harshilbansal@example.org,9.17097E+11,11 Sarraf Bahraich 857642,Arrah,824264,13-07-2023,Inactive,1,1311.810059
86444757,Zaitra Walia,jason88@example.org,9.17107E+11,"980, Boase Path Shimoga 779674",Jabalpur,546325,25-05-2023,New,3,1212.75
86479284,Harini Kadakia,jacobmadan@example.org,9.16786E+11,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863,17-10-2024,Premium,2,461.8699951
86483673,Ranveer Ranganathan,yatinthaker@example.org,9.18883E+11,58/697 Zacharia Tinsukia 392234,Satara,979887,18-08-2023,Regular,1,682.7800293
86487478,Ojas Gour,qarin92@example.net,9.14422E+11,"H.No. 626, Gopal Ganj Jaipur-952980",Machilipatnam,955200,09-01-2024,Premium,2,1241.569946
86499778,Chakrika Sachar,tejas83@example.net,9.19999E+11,"25, Golla Zila Adoni-109681",Bhilai,967382,21-09-2023,Regular,1,654.7600098
86636273,Saksham Bora,michael01@example.org,9.13772E+11,"H.No. 881, Shroff Ganj, Imphal-936263",Chinsurah,958910,15-07-2023,Inactive,2,529.6099854
86704661,Kamala Chokshi,turvidas@example.net,9.1101E+11,"09/68, Brahmbhatt Nagar Davanagere-527950",Kamarhati,812273,16-03-2024,Premium,2,1726.51001
86715467,Chanakya Bansal,azad10@example.net,9.10711E+11,"19/83, Acharya Marg, Alwar 879724",Amaravati,455609,18-03-2024,Inactive,2,495.2000122
86748343,Faris Pillay,anusharatti@example.net,9.15341E+11,"H.No. 300, Barad Nagar, Morbi-324626",Sultan Pur Majra,916917,10-03-2024,Premium,0,1799.329956
86839058,Kashvi Sarma,samuel91@example.org,9.11494E+11,"H.No. 860, Agate Ganj Medininagar 205852",Ujjain,72586,19-06-2024,Regular,0,1953.23999
86897973,Arin Pandya,wchoudhary@example.com,9.13309E+11,H.No. 950 Mann Circle Amritsar-268863,Arrah,603962,30-03-2024,Inactive,0,802.0900269
86995126,Bimala Bhattacharyya,sanishaurya@example.org,9.14698E+11,"830 Naik Chowk, Shivpuri-973829",Durgapur,924849,12-06-2023,New,3,316.8200073
87059497,Abeer Merchant,peterkuruvilla@example.net,9.10388E+11,"H.No. 69, Mangal Zila Sikar-669273",Jamshedpur,771247,09-02-2024,Regular,2,1137.609985
87107263,Lakshmi Arora,parmarvansha@example.org,9.18888E+11,"38/541 Hari Street, Faridabad 486542",Vijayawada,784029,02-10-2024,Inactive,2,1659.560059
87120918,Wyatt Basak,maanav92@example.com,9.10505E+11,"08, Prabhu Path Haldia 489368",Malda,526640,12-04-2024,Inactive,0,1017.630005
87160527,Gautam Ravel,pandyazaitra@example.org,9.11326E+11,"729, Acharya Unnao 554182",Bulandshahr,720320,09-10-2024,New,4,1966.02002
87200291,Anya Panchal,ngandhi@example.net,9.1213E+11,"04/693, Ramanathan Chowk Faridabad-115332",Ichalkaranji,603624,03-02-2024,Inactive,3,526.5800171
87213891,Janani Malhotra,idikaamble@example.com,9.14987E+11,"H.No. 54 Chowdhury Road, Phusro-208073",Sonipat,813317,03-06-2023,New,1,1382.189941
87220860,Yashvi Dua,lmane@example.net,9.15024E+11,"H.No. 769, Sengupta Street Pondicherry-124635",Kochi,736698,22-04-2024,Regular,2,1474.439941
87222820,Aadhya Padmanabhan,nkala@example.org,9.18096E+11,"23/386, Savant Street, Bharatpur-396119",Ulhasnagar,651234,25-03-2023,Inactive,1,497.6600037
87251489,Reyansh Johal,ladpatrick@example.net,9.14791E+11,"49/97 Thakkar Chowk, Jamalpur-188650",Thane,171389,04-03-2024,Premium,3,1940.400024
87256913,Abhiram Kannan,wagate@example.org,9.19125E+11,H.No. 39 Master Marg Silchar-029236,Bhiwandi,398030,01-10-2024,Regular,1,990.5800171
87266309,Yachana Sethi,dashneel@example.com,9.12738E+11,"63/721, Gala, Rourkela 611895",Agra,173328,17-11-2023,Regular,3,1097.47998
87266831,Indira Palan,vanshachaudhari@example.net,9.13719E+11,193 Sekhon Circle Kurnool-966962,Mirzapur,336427,29-09-2024,New,2,276.0899963
87335844,Chandran Chakraborty,nborah@example.com,9.17358E+11,"218 Bedi Chowk, Nangloi Jat 363286",Shivpuri,133563,29-06-2023,Premium,2,1770.890015
87444738,Meghana Prabhu,comarfrado@example.net,9.12007E+11,33/015 Basu Chowk Hazaribagh 623922,Satna,647152,16-08-2023,Inactive,1,1435.780029
87450286,Harish Bedi,pathakpanini@example.org,9.11622E+11,259 Sharaf Circle Jamalpur-304705,Asansol,895547,25-12-2023,Premium,1,1856.859985
87457446,Yashodhara Sarraf,prabhudaksha@example.com,9.16372E+11,H.No. 80 Seshadri Chowk Chittoor 085684,Katihar,525466,02-07-2024,Premium,1,1301.390015
87463923,Gagan Lal,pranit82@example.com,9.1685E+11,"43, Sarna Street Begusarai 207171",Katihar,276564,21-03-2024,Inactive,4,216.9799957
87536050,Rushil Raja,xrau@example.org,9.16647E+11,H.No. 197 Mody Zila Sirsa 179676,Vadodara,593400,02-04-2023,Regular,0,1857.98999
87641623,Isaac Rattan,iborde@example.org,9.16799E+11,"H.No. 71 Pant Street, Haldia 203973",Bulandshahr,795752,25-09-2023,Regular,2,1243.22998
87654461,Maya Amble,kalpit11@example.com,9.10136E+11,656 Wable Circle Silchar 815805,Sambhal,394842,01-09-2023,Inactive,0,1720.180054
87669943,Ikshita Rajagopalan,rsethi@example.org,9.14098E+11,"259, Guha Zila, Katni 233200",Nandyal,961518,02-04-2023,Inactive,2,1272.949951
87691707,Radha Jha,subramanianveer@example.org,9.17472E+11,"95/78 Narain Path, Farrukhabad-849186",Miryalaguda,930945,05-04-2024,Inactive,1,1423.630005
87718744,Max Pandit,vamakshi09@example.com,9.12813E+11,66/373 Wali Singrauli-074003,Bathinda,966966,29-09-2023,Regular,3,863.8400269
87823209,Hemang Suri,aggarwalwatika@example.net,9.1598E+11,"75/184, Apte Ganj, Kurnool 695756",Tadepalligudem,826255,08-04-2023,Inactive,2,983.9400024
87889031,Baghyawati Nair,apandit@example.org,9.17499E+11,"88 Atwal Zila, Arrah 728863",Bhimavaram,48081,10-06-2023,Regular,2,836.5999756
87943214,Samar Basak,kalabaljiwan@example.net,9.18193E+11,"969, Ratta Street Gandhinagar 706186",Tiruvottiyur,167479,02-09-2024,Inactive,1,476.0299988
87954926,Yachana Mahal,raghavansanaya@example.com,9.18569E+11,06/807 Roy Marg Srikakulam-259605,Ambala,181111,07-02-2024,Premium,2,1245.069946
87984862,Qasim Kant,qbandi@example.net,9.12573E+11,"28/090 Chahal Marg, Nanded 239589",Yamunanagar,447524,21-11-2023,Premium,1,1034.449951
88045094,Yuvraj Memon,tanveerben@example.com,9.1981E+11,"H.No. 188, Khanna Road Bhilai-902882",Panvel,447280,16-12-2023,Premium,4,690.1300049
88046313,Lila Dube,parth32@example.org,9.10875E+11,"33/958 Keer Chowk, South Dumdum-867934",Thane,47308,29-05-2023,Premium,0,726.6699829
88067569,Aayush Sengupta,lekha10@example.com,9.13368E+11,"20/47 Ratta Chowk, Sonipat-022522",Gaya,288459,25-12-2023,Premium,3,273.3800049
88111697,Ronith Rajagopal,hemalkala@example.org,9.19594E+11,"68/88 Bhargava Marg, Rajahmundry-132192",Ballia,413102,30-01-2024,Regular,1,1731.140015
88130777,Darsh Gupta,xdash@example.org,9.18488E+11,"508 Brar Path, Machilipatnam 589416",North Dumdum,424291,17-10-2023,New,1,301.230011
88164280,Saumya Barman,nakul83@example.com,9.16048E+11,03 Iyer Nagar Bhatpara-765591,Thane,413547,09-09-2024,Regular,0,745.2199707
88167544,Fariq Chawla,nachiketgrewal@example.org,9.17327E+11,"464 Toor Marg, Amroha 537677",Mirzapur,766641,15-04-2023,New,1,1097.349976
88202341,Jagrati Dubey,vasatika03@example.net,9.16291E+11,"470, Kibe Zila, Tirupati-332036",Kottayam,174979,20-08-2023,Inactive,2,644.0599976
